2015-04-26,7.0,31.855833333333333,16.320833333333333,1.1825,982.5124999999999,0.24999999999999997,9.6625,279.8916666666667,5.500000000000001,8.495833333333335,246.5916666666667,741.3834057971015,3.053913043478262,2.6873731884058,104847.02253623189,2.38679347826087,1.613315217391549,0.00043695652173913,19.768677536231884,0.06521739130434781,10.3,23.5,3.3,6.4,8.4,10.8,0.0,0.5,Sunday
2015-01-08,10.0,65.76333333333332,-1.2875000000000003,1.1516666666666668,897.6458333333333,0.2,1.7708333333333333,117.08749999999999,1.291666666666667,1.8125,88.79166666666666,17452.412101449278,0.19471014492753616,0.36114130434782615,24500.842880434786,0.27606884057971015,6.083460144927509,0.0005797101449275356,33.951576086956514,0.010434782608695651,-6.3,10.1,0.8,1.2,2.0,2.9,0.1,0.3,Thursday
2015-09-26,5.0,50.46458333333332,11.266666666666667,1.0458333333333332,852.8500000000001,0.6999999999999998,1.8083333333333333,198.6833333333333,1.3916666666666668,1.9625000000000004,125.4375,10026.932010869567,0.24688405797101454,0.29896739130434763,58293.58144927537,0.2277536231884058,0.17565217391304996,0.00046884057971014576,34.94144927536231,0.3756521739130435,3.7,21.5,0.7,1.1,2.6,3.1,0.1,1.3,Saturday
2015-06-21,13.0,48.419166666666676,19.008333333333333,1.1291666666666664,945.0166666666667,0.0,1.9999999999999998,533.6666666666667,2.108333333333334,2.283333333333333,17.925,45.67113636363635,0.44446969696969707,0.16333333333333344,130943.06424242423,0.19818181818181815,0.16333333333332678,0.0010992424242424268,76.31356060606062,0.0,6.1,27.7,0.9,1.5,2.7,2.7,0.0,0.0,Sunday
2015-08-13,8.0,51.600416666666675,29.712500000000002,1.1683333333333332,1015.5125,0.19999999999999998,4.262500000000001,312.10833333333335,3.0,4.8,288.64583333333326,550.8791123188403,1.403478260869565,1.743478260869565,114941.1634057971,1.5815760869565223,0.9524456521739119,0.0006666666666666682,41.27070652173913,0.04173913043478262,21.8,39.7,1.9,2.8,5.6,7.8,0.0,0.4,Thursday
2015-08-22,5.0,52.27708333333334,14.79583333333333,1.0270833333333331,848.3958333333335,0.0,3.0416666666666665,282.45000000000005,1.7666666666666666,2.645833333333333,229.9625,5228.967663043479,0.6127536231884058,0.9704166666666667,96338.90782608697,2.147753623188406,4.998677536231942,0.00030851449275362346,20.44389492753623,0.0,8.0,22.0,0.7,1.5,3.1,4.5,0.0,0.0,Saturday
2015-08-26,8.0,55.25875,28.454166666666662,1.170833333333333,1012.1291666666667,0.0,3.375,293.75416666666666,2.708333333333333,4.175,233.46666666666664,1057.876231884058,1.0764492753623192,1.9158695652173918,103686.23563405799,1.829782608695652,0.5221557971014523,0.0008862318840579707,61.39998188405796,0.0,18.2,40.7,1.5,2.0,4.9,6.7,0.0,0.0,Wednesday
2015-06-28,10.0,49.339999999999996,23.49166666666666,1.0399999999999998,883.7375,0.0,2.3416666666666663,368.1958333333333,1.925,2.5875000000000004,269.38333333333327,2627.813623188405,0.7254347826086953,1.0463586956521738,138354.13693840578,0.9799275362318841,0.07288043478260138,0.0009304347826086968,78.66340579710146,0.0,12.2,36.0,0.6,1.0,3.1,4.2,0.0,0.0,Sunday
2015-06-17,5.0,47.8125,13.083333333333334,1.0458333333333334,858.3916666666667,0.0,2.85,562.3333333333335,2.6,3.2499999999999996,19.558333333333334,4.271742424242422,0.7145454545454546,0.31545454545454543,142262.65333333332,0.4063636363636364,0.044469696969703466,0.0007356060606060641,53.13424242424242,0.0,1.7,20.6,1.3,2.4,3.5,3.9,0.0,0.0,Wednesday
2015-02-16,13.0,51.06166666666667,3.3833333333333333,1.1900000000000002,943.7166666666666,0.0,4.462500000000001,37.32083333333334,2.4625000000000004,4.033333333333333,274.93333333333334,6486.95536231884,3.345923913043478,8.257101449275364,2882.743460144927,17.646793478260868,1.3440579710144596,7.826086956521709e-05,4.057101449275362,0.0,-0.6,7.5,0.7,1.5,6.6,10.9,0.0,0.0,Monday
2015-01-18,3.0,42.88666666666667,10.75,1.218333333333333,992.3375000000001,0.0,6.104166666666667,94.8875,3.620833333333333,6.020833333333333,185.53333333333333,5203.143188405797,5.405199275362318,14.549547101449281,16841.586358695655,19.297807971014496,3.745054347826127,0.00019710144927536204,8.498260869565216,0.0,7.2,16.2,1.2,1.6,7.9,12.6,0.0,0.0,Sunday
2015-04-08,14.0,42.500416666666666,8.695833333333333,1.0991666666666666,887.1916666666667,0.15,6.400000000000001,297.55833333333334,4.1,6.2375,113.19166666666665,230.35818840579728,1.9208695652173915,1.0467934782608697,101229.51471014495,2.8095652173913037,1.2938405797101482,0.0007905797101449236,53.558677536231876,0.002608695652173913,-1.3,19.7,2.4,4.3,6.2,7.5,0.1,0.2,Wednesday
2015-01-10,12.0,57.2625,7.033333333333334,1.1754166666666666,944.1333333333333,0.0,2.366666666666668,136.8,1.8458333333333332,2.4250000000000003,189.15833333333333,8452.086014492754,0.04867753623188406,0.05239130434782613,32315.843478260864,0.0605797101449276,5.238840579710124,0.000938949275362318,49.32405797101448,0.0,-0.6,20.0,1.6,2.1,2.4,3.1,0.0,0.0,Saturday
2015-09-29,8.0,54.014583333333334,24.337500000000002,1.1841666666666666,1010.5291666666666,0.1,3.2291666666666665,167.77916666666664,2.1249999999999996,3.5208333333333335,163.25416666666666,13058.966938405798,0.9228260869565217,2.3895471014492755,50091.46954710145,2.4430253623188407,0.9247644927536135,0.0005818840579710153,35.59635869565217,0.0,17.7,37.2,0.5,0.6,4.6,7.4,0.1,0.1,Tuesday
2015-09-09,6.0,60.815000000000005,22.137500000000003,1.0941666666666667,926.2291666666667,0.4499999999999999,4.666666666666666,228.85416666666663,3.5374999999999996,4.854166666666666,262.4125,448.4272282608692,3.0459239130434774,3.9956340579710137,62646.82954710145,3.4197101449275364,0.20302536231881876,0.0007297101449275367,53.61201086956523,0.02347826086956522,12.6,34.2,1.4,2.0,6.4,7.3,0.3,0.6,Wednesday
2015-08-01,6.0,53.61749999999999,25.250000000000004,1.080833333333333,924.0916666666666,0.25000000000000006,7.245833333333334,335.44166666666666,5.116666666666667,7.175,61.71666666666667,73.03623188405794,2.026666666666667,6.751521739130434,124615.43818840582,10.573025362318843,0.6538405797101876,0.001112318840579708,91.65652173913047,0.06521739130434781,14.0,40.5,2.4,2.5,7.7,10.8,0.0,0.5,Saturday
2015-03-15,18.0,41.545833333333334,-3.05,1.1337499999999996,878.1374999999998,0.10000000000000002,2.654166666666667,159.43333333333337,1.7958333333333332,2.7333333333333334,141.78333333333333,14331.574492753625,0.7865036231884056,1.1336231884057972,27649.341449275365,0.9173731884057971,1.3980978260869394,0.0006070652173913024,28.934782608695652,0.010434782608695651,-12.8,3.5,0.4,1.2,3.3,4.4,0.0,0.2,Sunday
